STOREKEY,MONTH_DATE,MONTHLY_REVENUE,REVENUE_QUARTILE,STORE_PERFORMANCE_LABEL
9,2018-07-01,17149.7,2,LOW_PERFORMANCE
57,2018-07-01,17187.47,3,LOW_PERFORMANCE
64,2018-07-01,18130.35,3,LOW_PERFORMANCE
19,2018-07-01,18308.98,3,LOW_PERFORMANCE
8,2018-07-01,18568.659999999996,3,LOW_PERFORMANCE
55,2018-07-01,18573.050000000003,3,LOW_PERFORMANCE
42,2018-07-01,18986.73,3,LOW_PERFORMANCE
44,2018-07-01,19552.620000000003,3,LOW_PERFORMANCE
38,2018-07-01,19556.51,3,LOW_PERFORMANCE
63,2018-07-01,20043.589999999997,3,LOW_PERFORMANCE
66,2018-07-01,20253.34,3,LOW_PERFORMANCE
56,2018-07-01,20595.559999999998,3,LOW_PERFORMANCE
41,2018-07-01,22596.91,3,LOW_PERFORMANCE
48,2018-07-01,23138.789999999997,3,LOW_PERFORMANCE
59,2018-07-01,23419.95,4,HIGH_PERFORMANCE
54,2018-07-01,24491.56000000001,4,HIGH_PERFORMANCE
47,2018-07-01,25146.960000000003,4,HIGH_PERFORMANCE
51,2018-07-01,25982.239999999998,4,HIGH_PERFORMANCE
50,2018-07-01,27845.5,4,HIGH_PERFORMANCE
45,2018-07-01,28149.15,4,HIGH_PERFORMANCE
65,2018-07-01,30957.420000000006,4,HIGH_PERFORMANCE
5,2018-07-01,34215.42,4,HIGH_PERFORMANCE
62,2018-07-01,42377.39,4,HIGH_PERFORMANCE
61,2018-07-01,45578.94000000001,4,HIGH_PERFORMANCE
49,2018-07-01,48842.37,4,HIGH_PERFORMANCE
0,2018-07-01,164605.87000000002,4,HIGH_PERFORMANCE
1,2018-08-01,676.9,1,LOW_PERFORMANCE
16,2018-08-01,1752,1,LOW_PERFORMANCE
33,2018-08-01,1795.8000000000002,1,LOW_PERFORMANCE
18,2018-08-01,1796.3999999999999,1,LOW_PERFORMANCE
22,2018-08-01,1963.8700000000001,1,LOW_PERFORMANCE
17,2018-08-01,2002.38,1,LOW_PERFORMANCE
12,2018-08-01,2804.6,1,LOW_PERFORMANCE
32,2018-08-01,3249.75,1,LOW_PERFORMANCE
37,2018-08-01,6032.0199999999995,1,LOW_PERFORMANCE
23,2018-08-01,6186.57,1,LOW_PERFORMANCE
21,2018-08-01,6193.57,1,LOW_PERFORMANCE
13,2018-08-01,8287.25,1,LOW_PERFORMANCE
53,2018-08-01,8586.67,1,LOW_PERFORMANCE
41,2018-08-01,9269.38,1,LOW_PERFORMANCE
20,2018-08-01,9928.77,2,LOW_PERFORMANCE
29,2018-08-01,9968.64,2,LOW_PERFORMANCE
43,2018-08-01,10153.26,2,LOW_PERFORMANCE
27,2018-08-01,10234.539999999999,2,LOW_PERFORMANCE
48,2018-08-01,10453.180000000002,2,LOW_PERFORMANCE
9,2018-08-01,11012.21,2,LOW_PERFORMANCE
4,2018-08-01,11056.109999999999,2,LOW_PERFORMANCE
62,2018-08-01,11389.47,2,LOW_PERFORMANCE
34,2018-08-01,11460.31,2,LOW_PERFORMANCE
8,2018-08-01,12052.109999999997,2,LOW_PERFORMANCE
40,2018-08-01,12542.93,2,LOW_PERFORMANCE
19,2018-08-01,12833.5,2,LOW_PERFORMANCE
6,2018-08-01,13717.4,2,LOW_PERFORMANCE
5,2018-08-01,13895.970000000001,3,LOW_PERFORMANCE
44,2018-08-01,14364.259999999998,3,LOW_PERFORMANCE
39,2018-08-01,15876.529999999999,3,LOW_PERFORMANCE
65,2018-08-01,16397.28,3,LOW_PERFORMANCE
51,2018-08-01,16651.129999999997,3,LOW_PERFORMANCE
36,2018-08-01,18623.31,3,LOW_PERFORMANCE
64,2018-08-01,19726.89,3,LOW_PERFORMANCE
31,2018-08-01,20195.230000000003,3,LOW_PERFORMANCE
42,2018-08-01,20668.320000000003,3,LOW_PERFORMANCE
45,2018-08-01,20910.39,3,LOW_PERFORMANCE
24,2018-08-01,20972.690000000002,3,LOW_PERFORMANCE
59,2018-08-01,21298.07,3,LOW_PERFORMANCE
50,2018-08-01,21774.730000000003,3,LOW_PERFORMANCE
54,2018-08-01,22743.200000000008,4,HIGH_PERFORMANCE
61,2018-08-01,24125.57,4,HIGH_PERFORMANCE
56,2018-08-01,24525.790000000005,4,HIGH_PERFORMANCE
47,2018-08-01,27156.499999999996,4,HIGH_PERFORMANCE
49,2018-08-01,27334.39,4,HIGH_PERFORMANCE
63,2018-08-01,29521.549999999996,4,HIGH_PERFORMANCE
38,2018-08-01,29702.4,4,HIGH_PERFORMANCE
66,2018-08-01,30001.34,4,HIGH_PERFORMANCE
30,2018-08-01,37689.450000000004,4,HIGH_PERFORMANCE
55,2018-08-01,38005,4,HIGH_PERFORMANCE
10,2018-08-01,38903.7,4,HIGH_PERFORMANCE
57,2018-08-01,42840.70000000001,4,HIGH_PERFORMANCE
0,2018-08-01,205541.75000000003,4,HIGH_PERFORMANCE
14,2018-09-01,139,1,LOW_PERFORMANCE
24,2018-09-01,1934.89,1,LOW_PERFORMANCE
17,2018-09-01,2030.92,1,LOW_PERFORMANCE
18,2018-09-01,2775,1,LOW_PERFORMANCE
16,2018-09-01,3043.46,1,LOW_PERFORMANCE
41,2018-09-01,4140.119999999999,1,LOW_PERFORMANCE
31,2018-09-01,4404.160000000001,1,LOW_PERFORMANCE
22,2018-09-01,4712.530000000001,1,LOW_PERFORMANCE
10,2018-09-01,5537.439999999999,1,LOW_PERFORMANCE
62,2018-09-01,5750.379999999999,1,LOW_PERFORMANCE
27,2018-09-01,6410.330000000001,1,LOW_PERFORMANCE
42,2018-09-01,6718.07,1,LOW_PERFORMANCE
33,2018-09-01,6827.01,1,LOW_PERFORMANCE
19,2018-09-01,7280.66,1,LOW_PERFORMANCE
12,2018-09-01,8023.08,2,LOW_PERFORMANCE
1,2018-09-01,8289.1,2,LOW_PERFORMANCE
39,2018-09-01,8303.269999999999,2,LOW_PERFORMANCE
21,2018-09-01,8927.68,2,LOW_PERFORMANCE
43,2018-09-01,10131.739999999998,2,LOW_PERFORMANCE
6,2018-09-01,11015.300000000001,2,LOW_PERFORMANCE
56,2018-09-01,12054.789999999999,2,LOW_PERFORMANCE
20,2018-09-01,12486.099999999999,2,LOW_PERFORMANCE
34,2018-09-01,13172.48,2,LOW_PERFORMANCE
29,2018-09-01,13281.42,2,LOW_PERFORMANCE
30,2018-09-01,14767.98,2,LOW_PERFORMANCE
49,2018-09-01,15617.129999999996,2,LOW_PERFORMANCE
53,2018-09-01,15698.900000000001,2,LOW_PERFORMANCE
4,2018-09-01,16096.26,3,LOW_PERFORMANCE
47,2018-09-01,17133.82,3,LOW_PERFORMANCE
66,2018-09-01,17170.839999999997,3,LOW_PERFORMANCE
23,2018-09-01,17421.93,3,LOW_PERFORMANCE
32,2018-09-01,17596.309999999998,3,LOW_PERFORMANCE
45,2018-09-01,18208.879999999997,3,LOW_PERFORMANCE
57,2018-09-01,18369.550000000003,3,LOW_PERFORMANCE
64,2018-09-01,18695.239999999994,3,LOW_PERFORMANCE
51,2018-09-01,19636.34,3,LOW_PERFORMANCE
8,2018-09-01,19932.2,3,LOW_PERFORMANCE
38,2018-09-01,20666.979999999996,3,LOW_PERFORMANCE
59,2018-09-01,21492.17,3,LOW_PERFORMANCE
37,2018-09-01,21809.21,3,LOW_PERFORMANCE
48,2018-09-01,26851.930000000004,4,HIGH_PERFORMANCE
36,2018-09-01,27355.93,4,HIGH_PERFORMANCE
54,2018-09-01,28308.71,4,HIGH_PERFORMANCE
65,2018-09-01,29009.45,4,HIGH_PERFORMANCE
9,2018-09-01,30182.279999999995,4,HIGH_PERFORMANCE
61,2018-09-01,31698.66,4,HIGH_PERFORMANCE
40,2018-09-01,37819.14000000001,4,HIGH_PERFORMANCE
5,2018-09-01,38361.72,4,HIGH_PERFORMANCE
63,2018-09-01,39860.14000000001,4,HIGH_PERFORMANCE
55,2018-09-01,40735.29,4,HIGH_PERFORMANCE
50,2018-09-01,49860.710000000014,4,HIGH_PERFORMANCE
44,2018-09-01,52535.42999999999,4,HIGH_PERFORMANCE
0,2018-09-01,291483.08,4,HIGH_PERFORMANCE
14,2018-10-01,495.90999999999997,1,LOW_PERFORMANCE
13,2018-10-01,953.4699999999999,1,LOW_PERFORMANCE
16,2018-10-01,1507.4,1,LOW_PERFORMANCE
12,2018-10-01,1866.99,1,LOW_PERFORMANCE
17,2018-10-01,3196.4,1,LOW_PERFORMANCE
33,2018-10-01,4079.8699999999994,1,LOW_PERFORMANCE
10,2018-10-01,6475.599999999999,1,LOW_PERFORMANCE
24,2018-10-01,7687.58,1,LOW_PERFORMANCE
42,2018-10-01,9129.299999999997,1,LOW_PERFORMANCE
63,2018-10-01,9809.28,1,LOW_PERFORMANCE
36,2018-10-01,10125.56,1,LOW_PERFORMANCE
20,2018-10-01,10419.819999999998,1,LOW_PERFORMANCE
15,2018-10-01,10939.4,1,LOW_PERFORMANCE
62,2018-10-01,11532.989999999998,2,LOW_PERFORMANCE
6,2018-10-01,13489.66,2,LOW_PERFORMANCE
4,2018-10-01,13619.27,2,LOW_PERFORMANCE
19,2018-10-01,13919.539999999999,2,LOW_PERFORMANCE
31,2018-10-01,14105.77,2,LOW_PERFORMANCE
48,2018-10-01,15875.12,2,LOW_PERFORMANCE
23,2018-10-01,16488.079999999998,2,LOW_PERFORMANCE
32,2018-10-01,16667.92,2,LOW_PERFORMANCE
39,2018-10-01,16867.179999999997,2,LOW_PERFORMANCE
56,2018-10-01,17819.699999999997,2,LOW_PERFORMANCE
61,2018-10-01,18678.69,2,LOW_PERFORMANCE
22,2018-10-01,18780.82,2,LOW_PERFORMANCE
54,2018-10-01,19094.709999999992,2,LOW_PERFORMANCE
38,2018-10-01,19731.13,3,LOW_PERFORMANCE
21,2018-10-01,19811.79,3,LOW_PERFORMANCE
43,2018-10-01,19993.420000000002,3,LOW_PERFORMANCE
9,2018-10-01,20093.51,3,LOW_PERFORMANCE
27,2018-10-01,20489.57,3,LOW_PERFORMANCE
29,2018-10-01,20810.490000000005,3,LOW_PERFORMANCE
30,2018-10-01,21865.400000000005,3,LOW_PERFORMANCE
40,2018-10-01,23255.73,3,LOW_PERFORMANCE
51,2018-10-01,23344.870000000003,3,LOW_PERFORMANCE
55,2018-10-01,23513.36,3,LOW_PERFORMANCE
5,2018-10-01,23753.840000000004,3,LOW_PERFORMANCE
64,2018-10-01,24595.29,3,LOW_PERFORMANCE
47,2018-10-01,24980.77,3,LOW_PERFORMANCE
49,2018-10-01,25297.280000000002,4,HIGH_PERFORMANCE
34,2018-10-01,27407.14,4,HIGH_PERFORMANCE
45,2018-10-01,28848.39,4,HIGH_PERFORMANCE
8,2018-10-01,29935.97,4,HIGH_PERFORMANCE
65,2018-10-01,32101.880000000005,4,HIGH_PERFORMANCE
50,2018-10-01,32679.12,4,HIGH_PERFORMANCE
44,2018-10-01,33772.21000000001,4,HIGH_PERFORMANCE
53,2018-10-01,36663.649999999994,4,HIGH_PERFORMANCE
59,2018-10-01,37781.599999999984,4,HIGH_PERFORMANCE
37,2018-10-01,38068.11000000001,4,HIGH_PERFORMANCE
66,2018-10-01,44375.06,4,HIGH_PERFORMANCE
57,2018-10-01,45780.11,4,HIGH_PERFORMANCE
0,2018-10-01,259154.30999999994,4,HIGH_PERFORMANCE
15,2018-11-01,2013,1,LOW_PERFORMANCE
12,2018-11-01,2035.29,1,LOW_PERFORMANCE
32,2018-11-01,2036,1,LOW_PERFORMANCE
13,2018-11-01,2520.87,1,LOW_PERFORMANCE
34,2018-11-01,3517.07,1,LOW_PERFORMANCE
14,2018-11-01,6400.89,1,LOW_PERFORMANCE
1,2018-11-01,6607.289999999999,1,LOW_PERFORMANCE
42,2018-11-01,6617.13,1,LOW_PERFORMANCE
18,2018-11-01,7666.67,1,LOW_PERFORMANCE
63,2018-11-01,7810.740000000001,1,LOW_PERFORMANCE
5,2018-11-01,8611.730000000001,1,LOW_PERFORMANCE
4,2018-11-01,9839.38,1,LOW_PERFORMANCE
6,2018-11-01,9968.460000000001,1,LOW_PERFORMANCE
17,2018-11-01,9998.89,1,LOW_PERFORMANCE
47,2018-11-01,10985.339999999998,2,LOW_PERFORMANCE
66,2018-11-01,11562.839999999998,2,LOW_PERFORMANCE
20,2018-11-01,11891.37,2,LOW_PERFORMANCE
29,2018-11-01,12418.78,2,LOW_PERFORMANCE
22,2018-11-01,13524.48,2,LOW_PERFORMANCE
62,2018-11-01,14492.809999999998,2,LOW_PERFORMANCE
33,2018-11-01,14686.48,2,LOW_PERFORMANCE
19,2018-11-01,15255.38,2,LOW_PERFORMANCE
50,2018-11-01,16639.66,2,LOW_PERFORMANCE
31,2018-11-01,16677.67,2,LOW_PERFORMANCE
48,2018-11-01,21882.87,2,LOW_PERFORMANCE
30,2018-11-01,22628.5,2,LOW_PERFORMANCE
40,2018-11-01,23277.05,2,LOW_PERFORMANCE
39,2018-11-01,24106.130000000005,3,LOW_PERFORMANCE
27,2018-11-01,24684.02,3,LOW_PERFORMANCE
54,2018-11-01,25336.130000000005,3,LOW_PERFORMANCE
55,2018-11-01,25507.300000000003,3,LOW_PERFORMANCE
21,2018-11-01,25651.28,3,LOW_PERFORMANCE
23,2018-11-01,26465.11,3,LOW_PERFORMANCE
57,2018-11-01,26601.58,3,LOW_PERFORMANCE
64,2018-11-01,26803.43,3,LOW_PERFORMANCE
38,2018-11-01,29755.660000000003,3,LOW_PERFORMANCE
49,2018-11-01,29996.490000000005,3,LOW_PERFORMANCE
43,2018-11-01,30487.2,3,LOW_PERFORMANCE
10,2018-11-01,32002.49000000001,3,LOW_PERFORMANCE
36,2018-11-01,33928.36000000001,3,LOW_PERFORMANCE
51,2018-11-01,37841.53,4,HIGH_PERFORMANCE
45,2018-11-01,38985.850000000006,4,HIGH_PERFORMANCE
56,2018-11-01,39839.48,4,HIGH_PERFORMANCE
24,2018-11-01,39876.93,4,HIGH_PERFORMANCE
59,2018-11-01,43629,4,HIGH_PERFORMANCE
37,2018-11-01,44773.71000000001,4,HIGH_PERFORMANCE
65,2018-11-01,44948.369999999995,4,HIGH_PERFORMANCE
9,2018-11-01,46808.240000000005,4,HIGH_PERFORMANCE
44,2018-11-01,47497.78999999999,4,HIGH_PERFORMANCE
53,2018-11-01,51931.950000000004,4,HIGH_PERFORMANCE
8,2018-11-01,53922.51,4,HIGH_PERFORMANCE
61,2018-11-01,62305.05999999999,4,HIGH_PERFORMANCE
0,2018-11-01,272774.3899999999,4,HIGH_PERFORMANCE
12,2018-12-01,2156.4399999999996,1,LOW_PERFORMANCE
13,2018-12-01,2495.26,1,LOW_PERFORMANCE
16,2018-12-01,3161.0899999999997,1,LOW_PERFORMANCE
14,2018-12-01,3737,1,LOW_PERFORMANCE
17,2018-12-01,5985.139999999999,1,LOW_PERFORMANCE
15,2018-12-01,8475.41,1,LOW_PERFORMANCE
33,2018-12-01,8555.749999999998,1,LOW_PERFORMANCE
21,2018-12-01,10410.519999999999,1,LOW_PERFORMANCE
56,2018-12-01,13045.3,1,LOW_PERFORMANCE
4,2018-12-01,13432.389999999998,1,LOW_PERFORMANCE
34,2018-12-01,15342.699999999997,1,LOW_PERFORMANCE
24,2018-12-01,17235.18,1,LOW_PERFORMANCE
27,2018-12-01,18220.62,1,LOW_PERFORMANCE
39,2018-12-01,18541.829999999998,1,LOW_PERFORMANCE
6,2018-12-01,19808.42,2,LOW_PERFORMANCE
32,2018-12-01,20586.14,2,LOW_PERFORMANCE
65,2018-12-01,20626.629999999997,2,LOW_PERFORMANCE
31,2018-12-01,22806.459999999995,2,LOW_PERFORMANCE
18,2018-12-01,22897.670000000002,2,LOW_PERFORMANCE
40,2018-12-01,23494.89,2,LOW_PERFORMANCE
23,2018-12-01,25527.51,2,LOW_PERFORMANCE
37,2018-12-01,25714.780000000002,2,LOW_PERFORMANCE
55,2018-12-01,26605.72000000001,2,LOW_PERFORMANCE
1,2018-12-01,27791.33,2,LOW_PERFORMANCE
57,2018-12-01,28227.420000000002,2,LOW_PERFORMANCE
36,2018-12-01,28240.600000000002,2,LOW_PERFORMANCE
19,2018-12-01,28697.389999999996,2,LOW_PERFORMANCE
22,2018-12-01,30331.68,2,LOW_PERFORMANCE
10,2018-12-01,30699.25,3,LOW_PERFORMANCE
63,2018-12-01,30977.660000000007,3,LOW_PERFORMANCE
64,2018-12-01,31223.989999999994,3,LOW_PERFORMANCE
38,2018-12-01,32517.219999999994,3,LOW_PERFORMANCE
9,2018-12-01,32692.890000000003,3,LOW_PERFORMANCE
42,2018-12-01,33672.15000000001,3,LOW_PERFORMANCE
8,2018-12-01,36348.11,3,LOW_PERFORMANCE
20,2018-12-01,36896.27,3,LOW_PERFORMANCE
61,2018-12-01,38164.81,3,LOW_PERFORMANCE
29,2018-12-01,38610.49,3,LOW_PERFORMANCE
47,2018-12-01,39505.89000000001,3,LOW_PERFORMANCE
66,2018-12-01,40629.39000000001,3,LOW_PERFORMANCE
44,2018-12-01,42554.77000000001,3,LOW_PERFORMANCE
45,2018-12-01,43498.590000000004,4,HIGH_PERFORMANCE
48,2018-12-01,44126.479999999996,4,HIGH_PERFORMANCE
43,2018-12-01,44246.36000000001,4,HIGH_PERFORMANCE
62,2018-12-01,46808.83000000001,4,HIGH_PERFORMANCE
50,2018-12-01,50021.98000000001,4,HIGH_PERFORMANCE
30,2018-12-01,50161.43000000001,4,HIGH_PERFORMANCE
5,2018-12-01,50722.31000000002,4,HIGH_PERFORMANCE
59,2018-12-01,51629.94999999999,4,HIGH_PERFORMANCE
54,2018-12-01,54812.36000000001,4,HIGH_PERFORMANCE
53,2018-12-01,56611.51,4,HIGH_PERFORMANCE
51,2018-12-01,65013.17000000001,4,HIGH_PERFORMANCE
49,2018-12-01,82410.87,4,HIGH_PERFORMANCE
0,2018-12-01,485498.03999999975,4,HIGH_PERFORMANCE
33,2019-01-01,319.38,1,LOW_PERFORMANCE
14,2019-01-01,3308.69,1,LOW_PERFORMANCE
6,2019-01-01,4926.8099999999995,1,LOW_PERFORMANCE
12,2019-01-01,8814.03,1,LOW_PERFORMANCE
31,2019-01-01,10196.73,1,LOW_PERFORMANCE
22,2019-01-01,11507.499999999998,1,LOW_PERFORMANCE
17,2019-01-01,11631.899999999998,1,LOW_PERFORMANCE
4,2019-01-01,12087.11,1,LOW_PERFORMANCE
37,2019-01-01,13725.649999999996,1,LOW_PERFORMANCE
16,2019-01-01,14138.31,1,LOW_PERFORMANCE
20,2019-01-01,14552.829999999998,1,LOW_PERFORMANCE
24,2019-01-01,15419.109999999997,1,LOW_PERFORMANCE
15,2019-01-01,16975.329999999998,1,LOW_PERFORMANCE
30,2019-01-01,17435.700000000004,1,LOW_PERFORMANCE
40,2019-01-01,17946.7,2,LOW_PERFORMANCE
19,2019-01-01,18915.94,2,LOW_PERFORMANCE
1,2019-01-01,20050.519999999997,2,LOW_PERFORMANCE
18,2019-01-01,22565.28,2,LOW_PERFORMANCE
50,2019-01-01,24822.19,2,LOW_PERFORMANCE
5,2019-01-01,25104.629999999997,2,LOW_PERFORMANCE
48,2019-01-01,25273.599999999995,2,LOW_PERFORMANCE
8,2019-01-01,25293.26,2,LOW_PERFORMANCE
27,2019-01-01,25449.219999999994,2,LOW_PERFORMANCE
47,2019-01-01,25515,2,LOW_PERFORMANCE
42,2019-01-01,25840.970000000005,2,LOW_PERFORMANCE
62,2019-01-01,28113.680000000004,2,LOW_PERFORMANCE
36,2019-01-01,28530.140000000003,2,LOW_PERFORMANCE
38,2019-01-01,29337.620000000003,3,LOW_PERFORMANCE
10,2019-01-01,30494.880000000012,3,LOW_PERFORMANCE
32,2019-01-01,32111.87,3,LOW_PERFORMANCE
23,2019-01-01,32679.98000000001,3,LOW_PERFORMANCE
34,2019-01-01,33214.060000000005,3,LOW_PERFORMANCE
63,2019-01-01,35292.97,3,LOW_PERFORMANCE
55,2019-01-01,35537.87,3,LOW_PERFORMANCE
49,2019-01-01,35736.979999999996,3,LOW_PERFORMANCE
54,2019-01-01,37213.89,3,LOW_PERFORMANCE
44,2019-01-01,37404.590000000004,3,LOW_PERFORMANCE
64,2019-01-01,38126.450000000004,3,LOW_PERFORMANCE
29,2019-01-01,38710.15000000001,3,LOW_PERFORMANCE
45,2019-01-01,39717.35,3,LOW_PERFORMANCE
43,2019-01-01,44565.99999999999,4,HIGH_PERFORMANCE
65,2019-01-01,45061.25000000001,4,HIGH_PERFORMANCE
51,2019-01-01,46098.429999999986,4,HIGH_PERFORMANCE
9,2019-01-01,46547.079999999994,4,HIGH_PERFORMANCE
56,2019-01-01,48908.219999999994,4,HIGH_PERFORMANCE
59,2019-01-01,50205.68000000001,4,HIGH_PERFORMANCE
61,2019-01-01,53040.46000000001,4,HIGH_PERFORMANCE
53,2019-01-01,57079.259999999995,4,HIGH_PERFORMANCE
21,2019-01-01,58302.38,4,HIGH_PERFORMANCE
66,2019-01-01,60834.65000000001,4,HIGH_PERFORMANCE
39,2019-01-01,71460.62999999998,4,HIGH_PERFORMANCE
57,2019-01-01,76154.32000000002,4,HIGH_PERFORMANCE
0,2019-01-01,358602.34,4,HIGH_PERFORMANCE
14,2019-02-01,1978.67,1,LOW_PERFORMANCE
1,2019-02-01,2052.2599999999998,1,LOW_PERFORMANCE
13,2019-02-01,2773,1,LOW_PERFORMANCE
32,2019-02-01,4333.03,1,LOW_PERFORMANCE
16,2019-02-01,7110.82,1,LOW_PERFORMANCE
12,2019-02-01,7760.48,1,LOW_PERFORMANCE
24,2019-02-01,7878.01,1,LOW_PERFORMANCE
34,2019-02-01,9468.55,1,LOW_PERFORMANCE
6,2019-02-01,10225.470000000001,1,LOW_PERFORMANCE
4,2019-02-01,11564.13,1,LOW_PERFORMANCE
27,2019-02-01,11932.759999999998,1,LOW_PERFORMANCE
19,2019-02-01,12055.439999999999,1,LOW_PERFORMANCE
50,2019-02-01,13026.949999999999,1,LOW_PERFORMANCE
33,2019-02-01,13162.359999999999,1,LOW_PERFORMANCE
23,2019-02-01,13173.52,2,LOW_PERFORMANCE
39,2019-02-01,13796.369999999997,2,LOW_PERFORMANCE
31,2019-02-01,15568.660000000002,2,LOW_PERFORMANCE
21,2019-02-01,17085.120000000003,2,LOW_PERFORMANCE
36,2019-02-01,18277.460000000003,2,LOW_PERFORMANCE
18,2019-02-01,19001.96,2,LOW_PERFORMANCE
15,2019-02-01,19486.97,2,LOW_PERFORMANCE
38,2019-02-01,23849.659999999996,2,LOW_PERFORMANCE
48,2019-02-01,24921.910000000003,2,LOW_PERFORMANCE
51,2019-02-01,28186.129999999994,2,LOW_PERFORMANCE
62,2019-02-01,28432.98,2,LOW_PERFORMANCE
61,2019-02-01,28465.080000000013,2,LOW_PERFORMANCE
49,2019-02-01,30472.32000000001,2,LOW_PERFORMANCE
5,2019-02-01,31424.360000000004,3,LOW_PERFORMANCE
20,2019-02-01,31719.1,3,LOW_PERFORMANCE
64,2019-02-01,33728.42,3,LOW_PERFORMANCE
45,2019-02-01,34193.71000000001,3,LOW_PERFORMANCE
30,2019-02-01,36078.549999999996,3,LOW_PERFORMANCE
56,2019-02-01,36696.9,3,LOW_PERFORMANCE
57,2019-02-01,36707.48,3,LOW_PERFORMANCE
47,2019-02-01,36837.509999999995,3,LOW_PERFORMANCE
40,2019-02-01,37663.38000000001,3,LOW_PERFORMANCE
9,2019-02-01,38100.74,3,LOW_PERFORMANCE
66,2019-02-01,38675.590000000004,3,LOW_PERFORMANCE
42,2019-02-01,43663.130000000005,3,LOW_PERFORMANCE
59,2019-02-01,43872.270000000004,3,LOW_PERFORMANCE
44,2019-02-01,43874.2,4,HIGH_PERFORMANCE
22,2019-02-01,44994.28999999999,4,HIGH_PERFORMANCE
10,2019-02-01,45169.659999999996,4,HIGH_PERFORMANCE
29,2019-02-01,52100.47999999998,4,HIGH_PERFORMANCE
63,2019-02-01,53143.08000000001,4,HIGH_PERFORMANCE
65,2019-02-01,56622.61,4,HIGH_PERFORMANCE
8,2019-02-01,57393.99,4,HIGH_PERFORMANCE
37,2019-02-01,58272.790000000015,4,HIGH_PERFORMANCE
53,2019-02-01,59795.84,4,HIGH_PERFORMANCE
43,2019-02-01,71608.94,4,HIGH_PERFORMANCE
55,2019-02-01,80199.18000000001,4,HIGH_PERFORMANCE
54,2019-02-01,114601.91000000002,4,HIGH_PERFORMANCE
0,2019-02-01,489684.3900000001,4,HIGH_PERFORMANCE
16,2019-03-01,49.98,1,LOW_PERFORMANCE
31,2019-03-01,143.4,1,LOW_PERFORMANCE
47,2019-03-01,937.98,1,LOW_PERFORMANCE
30,2019-03-01,995.74,1,LOW_PERFORMANCE
12,2019-03-01,1123.18,1,LOW_PERFORMANCE
18,2019-03-01,1264.97,1,LOW_PERFORMANCE
23,2019-03-01,1952.33,1,LOW_PERFORMANCE
40,2019-03-01,2727.5,1,LOW_PERFORMANCE
63,2019-03-01,4147.460000000001,1,LOW_PERFORMANCE
1,2019-03-01,4162.99,1,LOW_PERFORMANCE
10,2019-03-01,4764.349999999999,1,LOW_PERFORMANCE
13,2019-03-01,5438.96,1,LOW_PERFORMANCE
17,2019-03-01,5704.15,1,LOW_PERFORMANCE
15,2019-03-01,5936.709999999999,1,LOW_PERFORMANCE
21,2019-03-01,6596.63,2,LOW_PERFORMANCE
43,2019-03-01,6762.62,2,LOW_PERFORMANCE
26,2019-03-01,7213.629999999999,2,LOW_PERFORMANCE
37,2019-03-01,7699.64,2,LOW_PERFORMANCE
20,2019-03-01,8151.130000000001,2,LOW_PERFORMANCE
19,2019-03-01,8361.25,2,LOW_PERFORMANCE
65,2019-03-01,8414.079999999998,2,LOW_PERFORMANCE
64,2019-03-01,8512.59,2,LOW_PERFORMANCE
51,2019-03-01,8788.33,2,LOW_PERFORMANCE
34,2019-03-01,8995.52,2,LOW_PERFORMANCE
33,2019-03-01,9299.35,2,LOW_PERFORMANCE
38,2019-03-01,9317.079999999998,2,LOW_PERFORMANCE
29,2019-03-01,9672.460000000001,2,LOW_PERFORMANCE
57,2019-03-01,10225.389999999998,2,LOW_PERFORMANCE
66,2019-03-01,10501.52,3,LOW_PERFORMANCE
56,2019-03-01,10557.41,3,LOW_PERFORMANCE
59,2019-03-01,10846.879999999997,3,LOW_PERFORMANCE
42,2019-03-01,11374.999999999998,3,LOW_PERFORMANCE
36,2019-03-01,11939.019999999997,3,LOW_PERFORMANCE
6,2019-03-01,12118.269999999999,3,LOW_PERFORMANCE
54,2019-03-01,15105.160000000002,3,LOW_PERFORMANCE
32,2019-03-01,15395.85,3,LOW_PERFORMANCE
4,2019-03-01,15534.75,3,LOW_PERFORMANCE
53,2019-03-01,15564.470000000001,3,LOW_PERFORMANCE
45,2019-03-01,16158.1,3,LOW_PERFORMANCE
62,2019-03-01,16298.869999999997,3,LOW_PERFORMANCE
5,2019-03-01,17315.799999999996,3,LOW_PERFORMANCE
8,2019-03-01,19229.69,4,HIGH_PERFORMANCE
48,2019-03-01,19541.27,4,HIGH_PERFORMANCE
44,2019-03-01,19720.050000000003,4,HIGH_PERFORMANCE
24,2019-03-01,20725.559999999998,4,HIGH_PERFORMANCE
49,2019-03-01,24663.870000000003,4,HIGH_PERFORMANCE
9,2019-03-01,24862.780000000006,4,HIGH_PERFORMANCE
22,2019-03-01,28938.350000000002,4,HIGH_PERFORMANCE
61,2019-03-01,29157.850000000002,4,HIGH_PERFORMANCE
39,2019-03-01,29476.760000000002,4,HIGH_PERFORMANCE
27,2019-03-01,31725.07,4,HIGH_PERFORMANCE
55,2019-03-01,37023.4,4,HIGH_PERFORMANCE
50,2019-03-01,43619.89,4,HIGH_PERFORMANCE
0,2019-03-01,181170.05000000005,4,HIGH_PERFORMANCE
34,2019-04-01,14.940000000000001,1,LOW_PERFORMANCE
53,2019-04-01,102,1,LOW_PERFORMANCE
